일자,Hour,1005004000_velocity,1050003300_velocity,1050020400_velocity,1070000200_velocity,1070000500_velocity,1070001600_velocity,D-08 유입_traffic,D-08 유출_traffic,F-03 유입_traffic,F-04 유출_traffic,기온(°C),강수량(mm),풍속(m/s),습도(%),적설(cm)
20230523,22,31.17,77.17,22.05,61.17,62.25,54.83,1513.0,1399.0,3034.0,2713.0,19.4,,1.8,50.0,
20230523,23,30.59,79.42,22.1,68.0,61.5,52.5,1149.0,1164.0,2389.0,2125.0,18.6,,0.8,51.0,
20230523,24,31.56,84.42,22.87,74.17,65.42,81.75,697.0,885.0,1426.0,1382.0,18.4,,2.2,67.0,
20230524,1,33.74,81.08,21.47,75.17,65.83,87.42,498.0,777.0,1081.0,1107.0,17.4,,0.0,56.0,
20230524,2,35.26,81.83,20.23,80.25,65.67,93.75,447.0,618.0,880.0,905.0,16.9,,0.2,58.0,
20230524,3,37.43,85.0,20.58,78.17,66.25,93.5,450.0,581.0,758.0,860.0,16.4,,1.9,63.0,
20230524,4,36.9,82.92,22.43,76.33,66.25,92.42,700.0,757.0,1142.0,1228.0,15.5,,2.1,66.0,
20230524,5,36.32,80.33,22.19,76.75,67.5,89.25,1316.0,1407.0,2730.0,2628.0,15.2,,1.3,70.0,
20230524,6,37.04,86.33,20.69,77.42,68.0,76.25,1971.0,1216.0,3849.0,2797.0,15.1,,2.0,72.0,
20230524,7,31.88,82.17,23.18,73.67,68.67,70.33,2021.0,1338.0,3884.0,3002.0,16.4,,2.3,69.0,
20230524,8,24.87,85.25,24.32,69.83,70.83,66.5,2074.0,1547.0,3754.0,2775.0,18.9,,1.9,60.0,
20230524,9,21.19,83.0,23.02,74.5,70.08,70.92,1966.0,1473.0,3595.0,2701.0,20.7,,1.4,54.0,
20230524,10,19.45,81.17,22.71,74.67,70.0,71.67,1858.0,1650.0,3012.0,2862.0,22.5,,2.0,46.0,
20230524,11,18.98,79.58,23.75,72.75,67.33,62.75,1961.0,1653.0,3181.0,2765.0,23.4,,1.7,46.0,
20230524,12,25.44,77.92,23.84,68.08,65.0,67.92,1840.0,1631.0,3586.0,2944.0,24.7,,2.6,41.0,
20230524,13,31.58,77.75,22.32,57.92,64.83,50.67,1949.0,1557.0,3488.0,2932.0,25.6,,2.6,37.0,
20230524,14,31.2,77.92,23.82,55.42,64.75,51.25,1906.0,1647.0,3467.0,2923.0,25.9,,3.0,36.0,
20230524,15,29.41,76.5,23.01,70.75,66.0,58.75,1968.0,1501.0,3348.0,2914.0,25.5,,2.5,36.0,
20230524,16,28.73,75.83,19.57,43.42,65.92,52.83,2013.0,1594.0,3410.0,2999.0,24.8,,3.0,35.0,
20230524,17,28.55,48.75,14.9,36.92,63.75,50.58,2075.0,1613.0,3554.0,3037.0,24.1,,3.0,38.0,
20230524,18,27.53,14.5,18.24,18.58,36.25,48.33,1924.0,1715.0,3597.0,3133.0,23.2,,2.9,43.0,
20230524,19,30.82,18.0,16.8,18.0,25.5,54.92,1856.0,1526.0,3583.0,2570.0,22.2,,2.6,46.0,
20230524,20,29.1,75.83,20.87,14.83,36.0,37.08,1816.0,1460.0,3310.0,2943.0,21.0,,2.8,44.0,
20230524,21,29.3,75.25,24.86,35.58,51.25,48.42,1756.0,1531.0,3312.0,2850.0,20.3,,1.8,43.0,
20230524,22,31.5,77.33,25.78,67.0,61.92,62.17,1584.0,1462.0,3076.0,2680.0,19.7,,1.2,42.0,
20230524,23,34.31,80.0,24.21,69.83,63.5,68.75,1104.0,1134.0,2475.0,2089.0,19.2,,2.7,43.0,
20230524,24,32.44,83.08,20.83,73.75,65.92,82.58,740.0,1008.0,1559.0,1624.0,18.1,,0.4,54.0,
20230525,1,33.62,83.42,17.39,76.67,67.33,87.5,514.0,817.0,1097.0,1200.0,18.1,,2.4,50.0,
20230525,2,38.05,84.5,17.28,77.0,68.5,92.83,453.0,637.0,845.0,903.0,17.9,,2.2,56.0,
20230525,3,41.26,85.42,22.0,79.58,67.25,96.92,438.0,578.0,787.0,883.0,17.7,,2.2,62.0,
20230525,4,37.05,81.67,22.03,79.67,66.17,96.0,750.0,821.0,1183.0,1254.0,16.7,,1.8,65.0,
20230525,5,34.89,82.58,24.61,78.17,68.0,91.08,1309.0,1413.0,2698.0,2658.0,16.1,,0.6,67.0,
20230525,6,33.4,86.0,25.92,75.75,67.92,73.25,2017.0,1173.0,3854.0,2854.0,15.7,,1.0,71.0,
20230525,7,29.69,82.83,27.31,64.67,68.42,62.75,1963.0,1348.0,3857.0,2995.0,16.3,,1.0,68.0,
20230525,8,29.33,83.75,27.28,74.92,70.08,72.75,2062.0,1589.0,3750.0,2787.0,19.1,,1.7,56.0,
20230525,9,22.59,80.75,23.06,76.42,72.33,77.17,1998.0,1560.0,3638.0,2826.0,21.4,,2.0,49.0,
20230525,10,18.78,80.67,13.57,72.83,69.17,59.75,1886.0,1453.0,3623.0,2687.0,23.5,,2.3,45.0,
20230525,11,22.83,77.5,23.15,51.0,68.33,35.75,1889.0,1702.0,3471.0,2853.0,24.5,,2.9,32.0,
20230525,12,26.02,77.0,27.74,67.75,66.25,60.83,1855.0,1608.0,3511.0,2907.0,25.3,,2.7,31.0,
20230525,13,29.76,77.83,23.73,69.25,64.17,58.33,1877.0,1588.0,3466.0,2878.0,26.7,,2.7,29.0,
20230525,14,27.44,75.67,19.77,61.25,65.67,49.58,1782.0,1557.0,3532.0,2897.0,27.2,,3.7,29.0,
20230525,15,27.74,76.5,21.5,53.25,64.33,54.08,1969.0,1454.0,3506.0,2894.0,26.1,,3.6,27.0,
20230525,16,29.0,76.58,22.17,31.5,62.0,55.67,1964.0,1585.0,3507.0,3006.0,25.7,,5.1,31.0,
20230525,17,27.48,50.0,19.77,23.0,61.5,51.42,2011.0,1586.0,3576.0,3033.0,24.9,,4.5,30.0,
20230525,18,18.46,12.92,15.63,17.83,31.17,49.92,2091.0,1812.0,3109.0,2770.0,23.3,,4.1,35.0,
20230525,19,21.32,15.0,12.92,36.75,21.0,65.17,1988.0,1809.0,2956.0,2675.0,21.9,,3.8,43.0,
20230525,20,26.3,55.25,16.97,35.08,26.75,61.58,1828.0,1515.0,3625.0,2869.0,20.9,,1.9,46.0,
20230525,21,30.56,76.92,20.1,42.75,61.75,45.67,1863.0,1659.0,3263.0,2891.0,20.2,,1.7,47.0,
20230525,22,30.77,78.08,25.54,67.08,64.92,52.67,1558.0,1524.0,3387.0,2940.0,19.8,,1.6,49.0,
20230525,23,31.84,78.92,21.92,69.92,60.33,60.75,1201.0,1323.0,2617.0,2306.0,19.6,,1.5,50.0,
20230525,24,30.44,81.58,21.62,73.33,63.67,78.08,752.0,1062.0,1584.0,1597.0,18.7,,1.6,46.0,
20230526,1,32.95,76.67,21.12,72.67,61.92,84.58,596.0,925.0,1239.0,1305.0,16.7,0.5,3.4,75.0,
20230526,2,34.72,81.75,17.05,75.25,67.0,91.83,473.0,709.0,954.0,1007.0,16.5,0.0,1.7,72.0,
20230526,3,36.44,85.92,21.4,76.58,65.67,97.75,461.0,609.0,791.0,914.0,16.3,0.0,1.8,75.0,
20230526,4,37.53,82.58,20.46,75.83,67.08,94.08,715.0,812.0,1166.0,1232.0,16.4,,1.9,76.0,
20230526,5,36.8,81.83,21.74,76.5,66.92,91.92,1346.0,1427.0,2697.0,2552.0,16.1,,1.9,73.0,
20230526,6,35.94,86.5,24.81,71.25,66.83,57.5,1961.0,1137.0,3764.0,2835.0,15.9,,2.3,73.0,
20230526,7,35.66,83.67,26.09,60.5,68.92,64.0,2015.0,1387.0,3851.0,2913.0,16.4,,1.8,72.0,
20230526,8,32.55,82.0,25.82,76.33,69.75,73.42,1964.0,1541.0,3703.0,2906.0,18.5,,1.7,61.0,
20230526,9,21.92,82.33,23.46,75.0,70.08,73.25,1791.0,1530.0,3597.0,2716.0,20.7,,1.8,51.0,
20230526,10,16.33,77.25,23.99,72.92,69.08,70.83,1836.0,1622.0,3599.0,2875.0,22.3,,1.5,47.0,
20230526,11,18.18,79.33,26.25,68.08,68.5,61.58,1835.0,1564.0,3541.0,2881.0,23.5,,1.8,46.0,
20230526,12,17.06,78.17,23.49,49.5,65.83,54.67,1828.0,1496.0,3569.0,2889.0,24.5,,2.2,43.0,
20230526,13,24.05,76.08,20.99,54.42,64.42,52.92,1922.0,1399.0,3516.0,2853.0,25.5,,1.9,41.0,
20230526,14,33.04,76.0,18.44,23.42,63.0,54.58,2003.0,1415.0,3495.0,2901.0,26.9,,2.6,39.0,
20230526,15,26.76,75.83,18.59,21.17,59.42,54.5,1908.0,1521.0,3494.0,2835.0,27.1,,2.5,40.0,
20230526,16,23.51,67.75,20.81,25.42,67.33,43.92,1762.0,1584.0,3479.0,2984.0,26.2,,3.5,42.0,
20230526,17,22.48,61.5,22.37,20.92,55.42,48.33,1360.0,1590.0,3565.0,2909.0,25.7,,2.7,45.0,
20230526,18,17.27,11.08,19.36,16.42,29.58,42.42,2063.0,1561.0,3513.0,2870.0,24.7,,2.6,49.0,
20230526,19,18.24,12.17,15.41,16.75,25.83,42.25,1818.0,1622.0,3488.0,2763.0,23.7,,2.6,51.0,
20230526,20,26.36,54.25,15.58,15.08,22.75,43.42,1802.0,1477.0,3620.0,2881.0,22.6,,2.6,56.0,
20230526,21,32.0,75.08,22.37,17.08,34.58,45.67,1767.0,1357.0,3554.0,2872.0,21.9,,1.5,62.0,
20230526,22,31.09,76.0,19.65,23.33,56.17,47.08,1605.0,1428.0,3496.0,2871.0,21.1,,1.2,63.0,
20230526,23,31.7,75.17,22.71,40.0,56.75,43.33,1244.0,1316.0,3115.0,2656.0,20.7,,1.5,67.0,
20230526,24,33.66,80.17,18.62,64.83,63.0,60.83,928.0,1075.0,1890.0,1740.0,19.6,0.0,2.6,51.0,
20230527,1,36.26,83.67,18.64,74.08,66.75,82.25,673.0,1055.0,1555.0,1586.0,19.8,,0.4,68.0,
20230527,2,36.77,84.17,16.0,76.58,67.0,88.92,564.0,837.0,1158.0,1187.0,19.6,,0.9,71.0,
20230527,3,37.75,83.33,17.55,79.33,69.17,93.0,483.0,712.0,1055.0,1100.0,19.2,,0.8,70.0,
20230527,4,41.44,84.17,19.92,76.33,66.83,92.83,619.0,808.0,1360.0,1497.0,18.8,,1.6,74.0,
20230527,5,41.81,82.25,17.97,75.75,67.75,86.08,1082.0,1243.0,2616.0,2661.0,18.7,,1.7,74.0,
20230527,6,38.31,83.58,16.64,55.17,64.67,63.08,1407.0,1093.0,3142.0,2892.0,19.1,,1.6,73.0,
20230527,7,34.53,85.42,21.14,46.0,65.08,47.92,1521.0,1213.0,3421.0,2790.0,19.5,,1.7,71.0,
20230527,8,35.26,83.08,24.7,58.58,62.08,57.33,1762.0,1228.0,3531.0,2752.0,20.1,,1.8,70.0,
20230527,9,33.59,79.92,27.66,28.92,61.08,48.83,1894.0,1243.0,3462.0,2360.0,20.7,0.0,1.4,70.0,
20230527,10,30.8,75.75,25.54,17.17,61.58,26.67,1576.0,1267.0,3420.0,2450.0,20.6,0.1,1.7,76.0,
20230527,11,24.6,74.42,23.64,33.5,66.42,32.25,1562.0,1324.0,3257.0,2179.0,20.7,0.1,1.6,79.0,
20230527,12,20.38,65.08,22.31,16.0,56.0,29.25,1588.0,1261.0,3204.0,2096.0,19.7,3.0,1.3,92.0,
20230527,13,26.31,69.75,22.68,15.75,59.25,24.5,1509.0,1312.0,3272.0,2149.0,19.6,2.3,1.0,94.0,
20230527,14,19.98,71.17,21.24,20.67,63.75,25.17,1610.0,1272.0,3239.0,2286.0,19.5,2.7,1.7,96.0,
20230527,15,25.71,69.17,21.71,14.92,51.42,30.08,1725.0,1532.0,3342.0,2514.0,19.3,2.0,2.2,98.0,
20230527,16,28.47,66.33,19.93,36.92,62.5,40.08,1753.0,1287.0,3354.0,2484.0,19.3,0.6,3.0,97.0,
20230527,17,30.08,56.67,17.87,22.58,54.58,43.58,1716.0,1395.0,3220.0,2556.0,19.0,1.2,2.8,97.0,
20230527,18,23.01,25.58,19.33,21.5,55.0,43.58,1736.0,1381.0,3306.0,2512.0,18.9,5.0,2.0,100.0,
20230527,19,20.52,64.17,20.03,27.17,56.75,42.42,1519.0,1389.0,3006.0,2399.0,18.9,4.3,2.0,100.0,
20230527,20,28.59,60.17,23.01,39.83,59.58,38.83,1518.0,1376.0,3102.0,2487.0,18.9,3.8,2.3,98.0,
20230527,21,30.7,42.67,19.59,60.83,52.75,53.92,1416.0,1369.0,3092.0,2465.0,18.8,2.4,1.8,99.0,
20230527,22,32.1,80.0,20.1,60.42,80.0,58.83,1341.0,1227.0,2838.0,2172.0,18.9,3.7,2.2,97.0,
20230527,23,33.9,80.0,19.99,64.08,80.0,69.67,920.0,988.0,2082.0,1743.0,18.8,0.1,1.9,97.0,
20230527,24,33.71,80.0,21.35,61.75,80.0,77.58,907.0,1149.0,2188.0,1941.0,20.2,,0.0,66.0,
20230528,1,33.94,80.0,18.62,64.5,80.0,82.83,493.0,605.0,1010.0,913.0,18.8,0.5,1.7,99.0,
20230528,2,36.06,80.0,17.1,67.5,80.0,81.67,368.0,472.0,816.0,694.0,18.8,4.9,1.6,99.0,
20230528,3,38.72,80.0,15.99,66.58,80.0,87.33,287.0,399.0,620.0,581.0,18.9,0.4,0.8,98.0,
20230528,4,40.87,75.83,19.39,68.92,80.0,90.75,323.0,398.0,660.0,647.0,19.0,0.4,3.0,98.0,
20230528,5,39.09,80.0,18.7,69.0,80.0,86.58,512.0,552.0,973.0,1057.0,18.5,1.2,2.0,98.0,
20230528,6,41.68,71.75,20.46,70.5,63.83,85.08,823.0,733.0,1486.0,1358.0,18.5,0.8,0.7,99.0,
20230528,7,38.29,74.33,22.64,72.0,65.33,85.08,1008.0,962.0,1812.0,1711.0,18.4,1.7,0.9,99.0,
20230528,8,34.63,74.75,24.13,69.0,65.58,77.25,1560.0,1150.0,2584.0,2112.0,18.6,2.4,2.0,99.0,
20230528,9,34.29,75.75,23.65,66.92,64.58,77.25,1729.0,1395.0,3235.0,2620.0,18.8,2.4,1.7,99.0,
20230528,10,30.55,73.17,23.3,56.67,60.17,59.83,1813.0,1285.0,3439.0,2600.0,19.2,1.7,1.2,99.0,
20230528,11,30.75,72.25,24.81,40.08,61.42,44.92,1707.0,1357.0,3392.0,2458.0,19.4,2.0,1.6,100.0,
20230528,12,30.5,71.42,23.8,60.0,64.67,55.58,1689.0,1392.0,3451.0,2556.0,19.8,1.6,0.6,98.0,
20230528,13,31.95,73.25,21.67,47.17,59.67,47.92,1627.0,1333.0,3406.0,2574.0,20.0,1.8,3.0,100.0,
20230528,14,25.16,74.42,23.88,32.17,63.25,42.83,1808.0,1408.0,3296.0,2596.0,20.1,1.0,3.1,99.0,
20230528,15,29.8,74.92,22.27,57.08,61.75,49.67,1596.0,1362.0,3319.0,2544.0,19.9,1.3,2.0,99.0,
20230528,16,21.79,43.75,23.81,36.42,59.08,43.17,1220.0,1555.0,3301.0,2544.0,19.8,3.5,2.6,100.0,
20230528,17,14.8,60.25,22.09,65.92,61.75,60.25,1705.0,1464.0,3381.0,2355.0,19.6,3.1,2.5,99.0,
20230528,18,17.79,63.0,22.69,36.92,60.33,39.83,1654.0,1367.0,3114.0,2401.0,19.4,1.8,2.4,100.0,
20230528,19,28.13,72.58,23.17,58.58,64.0,63.58,1574.0,1307.0,3116.0,2504.0,19.3,1.8,2.2,99.0,
20230528,20,30.86,67.0,25.46,62.67,59.83,50.83,1607.0,1387.0,2978.0,2509.0,19.2,1.5,2.4,100.0,
20230528,21,30.7,40.5,26.03,62.25,51.83,60.83,1553.0,1184.0,3069.0,2378.0,19.0,1.4,2.0,99.0,
20230528,22,32.24,37.08,23.97,62.08,55.42,63.67,1439.0,994.0,2650.0,2054.0,19.0,2.5,0.9,98.0,
20230528,23,30.9,39.42,20.77,63.83,50.08,69.58,1098.0,934.0,2067.0,1620.0,19.0,1.3,0.1,96.0,
20230528,24,34.46,45.67,22.0,65.83,44.92,75.25,674.0,757.0,1442.0,1210.0,18.7,0.5,1.7,97.0,
20230529,1,36.2,53.58,17.97,68.75,46.0,80.08,489.0,652.0,979.0,930.0,19.1,0.7,1.0,99.0,
20230529,2,39.67,39.92,16.54,69.67,54.75,82.92,449.0,517.0,752.0,733.0,19.2,1.0,1.1,99.0,
20230529,3,40.16,56.92,20.1,68.33,38.08,86.33,378.0,563.0,639.0,736.0,19.2,0.2,2.2,100.0,
20230529,4,35.55,53.42,22.74,71.5,43.67,87.5,561.0,696.0,1017.0,1107.0,19.1,0.1,1.2,100.0,
20230529,5,40.9,52.67,23.87,69.58,41.25,83.5,968.0,1172.0,2216.0,2336.0,19.2,0.3,1.4,99.0,
20230529,6,37.66,76.5,27.27,70.75,63.25,75.08,1294.0,1057.0,2496.0,2308.0,19.3,0.0,1.7,98.0,
20230529,7,35.47,81.75,23.09,71.17,65.67,75.83,1448.0,1144.0,2376.0,2275.0,19.5,0.0,1.4,98.0,
20230529,8,33.24,81.58,19.36,74.08,66.17,79.75,1813.0,1394.0,2765.0,2545.0,20.0,0.0,1.3,97.0,
20230529,9,35.4,79.58,20.97,73.92,67.83,77.58,1892.0,1466.0,3323.0,2878.0,20.6,,1.2,95.0,
20230529,10,31.28,81.5,24.05,73.0,66.25,67.42,1957.0,1431.0,3425.0,2926.0,22.4,,2.3,87.0,
20230529,11,31.84,77.92,22.81,40.92,62.5,51.5,1905.0,1702.0,2838.0,2509.0,23.3,,1.7,85.0,
20230529,12,31.58,78.33,20.36,69.58,69.17,63.33,1968.0,1781.0,3334.0,2907.0,24.5,,2.0,80.0,
20230529,13,31.91,79.67,19.41,70.75,66.08,58.42,2008.0,1666.0,3338.0,2879.0,25.2,,2.7,75.0,
20230529,14,29.87,80.0,19.82,70.58,66.08,62.25,1994.0,1631.0,3356.0,2884.0,26.4,,1.8,68.0,
20230529,15,31.4,78.0,22.36,65.33,64.0,55.5,1930.0,1681.0,2903.0,2821.0,27.0,,1.8,66.0,
20230529,16,33.16,78.67,19.66,69.17,65.83,57.75,1937.0,1696.0,3570.0,2903.0,27.8,,1.2,62.0,
20230529,17,27.83,77.92,22.44,64.08,65.17,49.33,1897.0,1661.0,3466.0,2955.0,28.5,,1.5,63.0,
20230529,18,31.29,77.58,23.73,65.25,60.25,53.58,1907.0,1515.0,3252.0,2549.0,28.1,,2.0,60.0,
20230529,19,31.93,79.75,24.87,73.92,65.33,71.83,1759.0,1472.0,3046.0,2466.0,27.7,,1.6,62.0,
20230529,20,31.4,82.67,23.62,74.33,66.42,72.33,1823.0,1493.0,3109.0,2614.0,25.8,,1.8,73.0,
20230529,21,29.82,77.0,24.99,70.83,64.83,69.83,1773.0,1418.0,3266.0,2619.0,24.5,,2.1,81.0,
20230529,22,31.28,79.33,20.6,70.92,63.25,71.5,1519.0,1229.0,2624.0,2244.0,23.7,,1.4,83.0,
20230529,23,33.41,80.5,20.63,71.17,67.58,77.5,1116.0,1035.0,2021.0,1721.0,22.9,,1.4,87.0,
20230529,24,31.66,78.83,24.23,74.58,67.0,86.25,768.0,772.0,1390.0,1222.0,19.1,0.8,1.1,99.0,
20230530,1,35.83,82.42,19.38,76.5,67.08,92.25,463.0,644.0,931.0,952.0,21.9,,1.5,88.0,
20230530,2,35.18,77.67,17.93,78.25,66.33,96.25,408.0,491.0,682.0,713.0,21.6,,1.1,90.0,
20230530,3,39.09,77.92,22.05,77.33,66.25,94.58,409.0,525.0,632.0,745.0,21.4,,0.8,91.0,
20230530,4,34.9,77.0,22.57,76.5,68.33,97.08,656.0,756.0,995.0,1110.0,21.1,,1.3,92.0,
20230530,5,39.85,80.08,24.1,76.75,68.08,92.5,1375.0,1448.0,2745.0,2739.0,20.7,,0.8,92.0,
20230530,6,39.27,86.42,21.76,76.58,65.75,77.67,2026.0,1135.0,3820.0,2714.0,20.6,,0.6,94.0,
20230530,7,29.27,86.33,24.45,73.92,67.08,69.58,1109.0,1362.0,3771.0,2879.0,21.3,,0.8,93.0,
20230530,8,17.33,82.83,23.74,74.75,68.25,76.42,1240.0,1613.0,3723.0,2673.0,22.1,,0.8,92.0,
20230530,9,36.96,82.5,24.76,76.0,69.92,77.0,1892.0,1563.0,3584.0,2748.0,23.8,,1.9,84.0,
20230530,10,29.01,80.67,24.38,74.08,67.67,71.33,1808.0,1579.0,3611.0,2846.0,25.1,,2.4,75.0,
20230530,11,26.52,78.0,25.02,62.0,65.0,60.42,1829.0,1604.0,3494.0,2882.0,26.1,,4.0,61.0,
20230530,12,29.0,78.67,20.63,64.17,64.67,53.33,1832.0,1698.0,3244.0,2869.0,26.6,,3.2,57.0,
20230530,13,28.89,78.58,21.28,65.25,67.0,59.17,1921.0,1637.0,3303.0,2740.0,28.1,,2.2,54.0,
20230530,14,29.66,74.92,25.1,67.42,67.17,62.25,1988.0,1704.0,3495.0,2942.0,28.3,,2.2,52.0,
20230530,15,27.97,77.25,22.41,67.33,64.0,57.17,1884.0,1604.0,3545.0,2930.0,28.9,,3.0,51.0,
20230530,16,29.59,75.75,22.62,31.33,58.42,52.83,2032.0,1485.0,3591.0,3009.0,27.9,,2.6,50.0,
20230530,17,30.03,62.83,17.85,22.08,62.25,54.42,2080.0,1560.0,3603.0,3083.0,26.5,,4.4,54.0,
20230530,18,28.52,13.42,17.36,17.08,42.42,54.17,1996.0,1703.0,3622.0,3042.0,25.6,,2.7,54.0,
20230530,19,21.84,20.58,16.31,17.17,27.08,54.0,1887.0,1613.0,3527.0,2858.0,25.2,,3.3,55.0,
20230530,20,29.77,73.5,24.33,17.17,36.58,46.83,1746.0,1492.0,3386.0,2930.0,24.5,,2.0,57.0,
20230530,21,31.57,74.0,23.73,42.75,63.17,44.83,1652.0,1528.0,3295.0,2783.0,23.7,,2.9,60.0,
20230530,22,32.67,76.42,25.63,70.08,63.67,68.08,1501.0,1447.0,2359.0,2433.0,22.9,,2.7,61.0,
20230530,23,34.11,78.17,20.76,72.67,65.5,74.08,1057.0,1075.0,2269.0,1903.0,22.0,,2.8,60.0,
20230530,24,32.05,82.58,21.6,71.33,67.5,82.0,684.0,788.0,1281.0,1221.0,22.4,,1.6,87.0,
20230531,1,34.04,81.17,17.28,76.17,67.58,90.58,495.0,720.0,1080.0,993.0,21.2,,3.2,73.0,
20230531,2,33.53,83.92,17.24,79.67,67.67,94.5,424.0,609.0,776.0,754.0,20.7,,2.1,73.0,
20230531,3,35.85,83.17,18.52,77.83,67.33,94.33,437.0,557.0,703.0,792.0,20.1,,1.7,72.0,
20230531,4,40.58,84.25,17.01,75.5,67.83,96.08,656.0,701.0,1021.0,1077.0,19.5,,1.8,72.0,
20230531,5,38.47,82.67,19.06,78.5,66.25,93.0,1278.0,1362.0,2595.0,2508.0,18.9,,1.9,71.0,
20230531,6,34.78,83.67,22.58,73.5,67.08,76.33,1969.0,1242.0,3671.0,2884.0,18.8,,2.0,73.0,
20230531,7,33.23,84.92,20.18,63.58,65.42,60.92,1456.0,1426.0,3706.0,2893.0,19.1,,2.5,70.0,
20230531,8,27.2,82.42,21.9,74.5,70.25,71.58,1918.0,1581.0,3720.0,2659.0,19.9,,2.0,60.0,
20230531,9,23.42,82.08,25.11,75.17,71.08,75.67,2027.0,1559.0,3637.0,2760.0,21.3,,3.1,56.0,
20230531,10,23.15,80.42,21.4,74.42,69.08,69.17,1827.0,1640.0,3542.0,2874.0,22.4,,4.0,50.0,
20230531,11,22.6,78.42,24.97,72.17,65.08,65.17,1893.0,1677.0,3549.0,2881.0,24.5,,1.6,50.0,
20230531,12,26.64,78.58,20.82,72.08,65.5,63.5,1831.0,1590.0,3617.0,2915.0,25.6,,3.2,47.0,
20230531,13,34.47,76.42,17.66,57.33,65.67,50.83,2003.0,1634.0,3548.0,2913.0,26.7,,2.1,49.0,
20230531,14,29.73,76.33,21.39,61.5,64.42,50.17,1987.0,1550.0,3535.0,2864.0,27.0,,3.0,48.0,
20230531,15,26.64,76.75,20.7,44.83,64.17,54.0,1884.0,1623.0,3458.0,2947.0,27.5,,2.9,47.0,
20230531,16,28.84,75.08,19.38,50.75,65.25,51.0,1995.0,1535.0,3550.0,3009.0,27.5,,2.5,48.0,
20230531,17,28.55,62.58,19.78,27.0,55.58,54.58,1975.0,1524.0,3511.0,3015.0,27.4,,2.3,49.0,
20230531,18,20.83,12.0,13.43,17.08,33.83,53.58,1767.0,1656.0,3674.0,3052.0,26.4,,3.5,57.0,
20230531,19,21.17,41.17,15.03,16.58,25.25,54.67,1889.0,1643.0,3506.0,2959.0,24.7,,2.9,68.0,
20230531,20,29.44,77.67,19.75,21.08,43.83,53.92,1729.0,1510.0,3489.0,2899.0,23.3,,2.4,74.0,
20230531,21,29.07,78.33,24.17,57.42,62.92,55.67,1803.0,1576.0,3317.0,2941.0,22.1,,3.6,68.0,
20230531,22,30.36,76.67,22.76,67.25,60.83,62.08,1493.0,1484.0,3184.0,2868.0,21.6,,2.4,65.0,
20230531,23,29.98,79.0,21.44,64.0,61.08,57.67,1221.0,1174.0,2447.0,2062.0,21.1,,1.9,66.0,
20230531,24,31.28,83.17,23.41,73.67,67.83,81.5,755.0,952.0,1427.0,1390.0,21.3,,1.0,65.0,
20230601,1,31.27,85.5,20.98,76.42,66.83,90.0,559.0,795.0,1098.0,1130.0,20.5,,1.0,67.0,
20230601,2,36.8,82.17,14.92,77.0,68.17,93.58,404.0,611.0,878.0,825.0,20.4,,1.1,69.0,
20230601,3,34.56,85.75,12.42,78.5,69.83,97.67,460.0,543.0,814.0,862.0,20.1,,1.2,70.0,
20230601,4,37.15,82.33,14.85,76.33,69.25,95.67,719.0,770.0,1174.0,1205.0,20.2,,1.4,70.0,
20230601,5,38.91,87.5,19.18,76.75,67.42,90.75,1319.0,1416.0,2584.0,2615.0,19.9,,1.4,75.0,
20230601,6,37.54,85.33,19.96,75.67,67.5,76.5,1956.0,1300.0,3755.0,2867.0,19.7,,0.9,76.0,
20230601,7,35.3,82.75,21.48,72.92,66.92,69.0,1982.0,1415.0,3818.0,3025.0,19.8,,1.8,76.0,
20230601,8,30.24,83.75,22.2,73.0,68.33,68.83,1908.0,1522.0,3797.0,2690.0,20.7,,1.1,73.0,
20230601,9,21.23,82.08,24.76,74.92,70.17,67.17,2049.0,1554.0,3618.0,2725.0,22.1,,0.8,70.0,
20230601,10,22.26,78.58,23.21,72.5,68.42,70.83,1955.0,1687.0,3549.0,2841.0,23.1,,0.7,67.0,
20230601,11,23.28,77.17,24.66,69.67,66.42,59.58,1830.0,1607.0,3539.0,2866.0,23.6,,1.8,67.0,
20230601,12,28.7,76.75,22.5,61.25,64.92,50.58,1485.0,1668.0,3571.0,2958.0,25.3,,2.4,61.0,
20230601,13,24.53,76.5,19.64,61.42,65.83,51.92,1875.0,1758.0,3295.0,2896.0,24.9,,2.3,61.0,
20230601,14,24.31,75.17,17.34,67.08,65.83,57.08,1995.0,1744.0,3509.0,2920.0,25.2,,2.7,59.0,
20230601,15,27.62,75.83,21.12,58.0,65.92,50.58,1964.0,1565.0,3568.0,2957.0,25.3,,2.2,60.0,
20230601,16,30.23,74.5,21.04,35.5,62.33,48.83,2033.0,1499.0,3603.0,2974.0,25.7,,2.5,59.0,
20230601,17,29.03,41.5,11.4,22.08,53.58,49.75,1674.0,1656.0,3616.0,3081.0,26.1,,1.7,57.0,
20230601,18,21.77,34.83,16.41,17.58,31.42,49.42,2027.0,1706.0,3578.0,3017.0,25.6,,2.4,59.0,
20230601,19,28.7,63.67,16.5,16.92,26.58,44.92,1909.0,1602.0,3526.0,2897.0,25.1,,2.6,56.0,
20230601,20,29.93,75.0,18.3,20.67,49.33,51.0,1801.0,1550.0,3218.0,2838.0,23.6,,2.5,58.0,
20230601,21,30.76,74.42,23.4,61.33,62.75,49.17,1836.0,1580.0,3415.0,2859.0,22.7,,2.8,64.0,
